response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,viewing,cow,"[Say it out loud what you think.] *child whispers* [I can't help you so you can just guess or if you'd like you want to replay it to listen to it again. To hear all the clues. Or are you ready to talk?] I... [Do you understand? So they could see the cow because it gave you some clues. The moon is not out, the street lights are not on, the cars lights are not on. So that gives you a clue that, oh, day time. That's how the driver saw the cow. Do you understand now? Do you understand? I need to hear you. Do you understand?] Yea. [So what is the answer? What was the answer? What was the answer?] There was day time. [Yeah. Okay. So let's try to think more critically with the next one.]",NA,target_solution,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,viewing,bedroom,"*looks at mom* [Don't look at me honey, you want to replay it one more time? Like try to imagine what you're seeing.] *shakes head* [You don't know? You can't think of why the why he got into bed before the room turned dark?] [Okay.]",NA,incorrect_noresponse,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,viewing,keys,"*looks at mom* [Speak out loud. Come on. It's okay if you're not sure just say what you think it's a guess.] Not sure. [no, no, no, no, Leo, no, you started telling me, please say, why could she see, how could she see the keys and not have trouble picking them back up?] *squints at mom* *mom laughs* [Leo, you started, okay, let's, okay, I will replay.] *whispers to mom* [okay, but what do you think? What do you think? What were some clues that you heard? I Can't help you. All right. All I can do is replay the story for you.] *whispers to mom* [What?] [Okay, you know what I'm gonna play it one more time.] *looks at mom* [How could she see them, Leo? You don't know. You have no idea. And the last two stories didn't help you. Okay, cool.]",NA,incorrect_response,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Janie,container,bucket,"[Okay. So, do you need to hear the story again? Okay. So, the first three were out.] [How can that be? Take a guess. Take a guess honey. It's holding a bucket and it fell but not a single drop of water spilled How could that be? Or there wasn't any water on the carpet? I can't remember what it said. How is there no water on the rug or carpet?] *whispers, I don't know* [You have no idea. Okay. So so far, you have no idea about any of these. Okay.]",NA,incorrect_noresponse,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Janie,container,potato,[Let's hear it again. You wanna hear it again. Yeah.] *whispers* Doesn't have anything in it. [Okay say it out loud. Say it out loud honey.] Hmm. Because one bag doesn't have anything in it. His three bags don't have anything.,NA,target_solution,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Janie,container,cup,"*whispers* I wanna hear it again. [Do you want to hear it again? Okay. You can speak out loud.] *looks at mom* [Can you think of some ideas?] *shakes head* [Do you want to hear it again or no? More more time, okay.] *looks at mom* [Not sure but do you have you know, even if it's wrong do you want to guess something? Do you want to guess something? No, so what's your answer?] I don't know. [Your answer is I don't know, okay.]",NA,incorrect_noresponse,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,gender,teacher,"[That's hard. All right. Do you want to hear it again? Let's hear it again.] *looks at mom* [What do you think? Hmm?] *whispers* [Do you want to play it one more time?] Yeah. [All right.] [Okay, I don't want you to say, ""I don't know, I don't know"" You've been saying that. I want you to speak to me about what you understand and what you don't understand. So what happened? The class goes with their teacher to a museum and what happens? Speak to me honey. Just, it's just me.] *whispers* [Speak to me out loud. Speak to me out loud.] I'm not sure. [You're not sure, you're not sure what happened they went to a museum and what happened. You don't know what happened? Did the kid see someone? Who?] An artist. [What did the teacher say?] That artist is my sister. [And what did the artist say?] I have no sister. [Mm -hmm. How could that be? Think maybe close your eyes. Imagine the scene take a guess.] [You can't guess?] I can't. [Okay, all right, so you don't know.]",NA,incorrect_noresponse,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,gender,firefighter,"[Do you want to guess? You want to hear it again? Okay maybe the stories give you some hints.] *looks at mom* *whispers*[Yes. Yeah, say it.] Because the other one's a woman.",NA,target_solution,NA
8bf5994f-cc50-4459-a7be-abbfdfe7b651,Julio,gender,basketball,"*whispers* [Okay, do you want to say that?] Because there's no boys? [Oh yeah, and do you want to say how you said it the first time? What you told me? They're all... say that?] I said that. [Say it out loud!] Because they're all girls.",NA,target_solution,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,container,potato,"[How, what do you think, um] [Why do you think that that's the case, Nolia?] Uhh, I don't understand the question. [Yeah, let's replay the question, okay?] [Why would one bag be heavier than the three bags?] Because maybe the first one is bigger than the other three bags. [But it's the same size.] So maybe she brought a little bit more.",NA,alternative_solution,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,container,cup,"[What would the tissue not be wet?] Because there's no water in it. [But they said the cup was full.] Uhh. [It's okay, you can guess, Nolia.] Maybe it was... [Just guess.] Maybe uh... I don't know it. I have hard time thinking.",NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,container,bucket,"Um, there were no water in the bucket.",NA,target_solution,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Julio,gender,basketball,"Um... The other team won and the boy did not get any points. [But why not? They said they had the team won, but then none of the boys scored. So why do you think that's the case?] Because... [You can guess, Nolia. The team won. It was over 30 points but none of the boys scored so how did they win?] They won by throwing the basketball in the net.",NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Julio,gender,teacher,That her sister is not the artist teacher.,NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Julio,gender,firefighter,Uhh... The... Uhh... [You could just guess Nolia.] The brother is... the brother is not... the brother... [Yeah just guess Nolia.] The brother is not... the uh... the brother... I have hard time thinking. [It's okay.],NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,viewing,cow,By the flashlights?,NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,viewing,keys,By getting a flashlight.,NA,incorrect_response,NA
93f0798e-1058-4b58-b47e-c1cc88e53bf3,Janie,viewing,bedroom,He ran to his room.,NA,incorrect_response,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,container,cup,It landed on top of the cup so the water couldn't reach it.,NA,incorrect_response,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,container,potato,"Because one doesn't have potatoes in and out, just paper.",NA,target_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,container,bucket,No water in it. There is no water.,NA,target_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Janie,gender,firefighter,The younger one was a sister.,NA,target_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Janie,gender,teacher,He was a brother instead and she was a sister.,NA,target_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,viewing,keys,Because she had a good night vision and was used to the dark.,NA,alternative_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,viewing,bedroom,Because the sun was still out and he was going for a nap.,NA,target_solution,NA
965c8321-1c47-4056-ba57-800346a9e28e,Julio,viewing,cow,It was still daytime because the moon won't be out and definitely not the streetlight.,NA,target_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,gender,teacher,"Uh, I just want to hear it again. [Okay, we can hear it again.] Um... I.. I don't know. [It's okay to guess, they said.] So I'm trying to just press that button. [Well, they want you to just take a guess. Anything you think. Why?] I think the artist is lying. It really is the artist, but it just doesn't want to be noticed that it is really an artist.[Thanks for telling me more. Is that all?]",NA,alternative_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,gender,firefighter,"I don't know. [That's okay. It's okay to take a guess.] What, Lydia? [You can't, she can't, Lydia. If you're gonna say anything, you need to move out of the room, okay? Timothy, it's not gonna, they want to hear what Timothy thinks. Do you want to hear the story again?] Yes. I guess one of them is... I don't really know it. [Can you finish your first... you were going to say something? Can you tell me more?] I just don't know. [They said that's okay to guess.] I don't really know. [How about listen to it? You want one more time to listen to it?] No. Okay. Fine. I can click it. Just really really really really don't know. [Okay, and you don't have any guess?] Yeah. [How could this be? Here focus, okay look over here. You don't have any ideas? How could this be?] Yeah I don't know how it could be. [Okay.]",NA,incorrect_noresponse,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,gender,basketball,"I guess that all the boys on her team or his team just, I think they're talking about the other team and just the other team. Okay so just the other team. Okay. [Can you tell me more? Do you want to hear the question again?] Fine. I guess there's only one girl and the rest of them were boys, and she was older than all. So she scored more goals than them. Okay? [Are you done?] Uh-huh.",NA,incorrect_response,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Julio,viewing,keys,"I guess the keys have light! Okay? I'm ready! [Yeah, that's your answer?]",NA,alternative_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Julio,viewing,cow,I don't know. [Do you wanna try to take a guess? How could the driver see the cow?] Maybe because it was morning. [Do you want to say anymore?] No. [Okay.],NA,target_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Julio,viewing,bedroom,"I guess 'cause it's an automatic light switch. It turns off when people aren't in the bed immediately. [Is there anything else you want to say?] So I think there's this level above and the bed is on something and when the weight comes in, then it presses that thing and then pushes that thing down, causing the light switch to stay down overnight. Nice guess huh? [Yeah, that's a great guess.]",NA,alternative_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,container,potato,Maybe because the bag has more tomatoes.,NA,alternative_solution,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,container,cup,Maybe because it had plastic wrap. [You done?] Yeah.,NA,incorrect_response,NA
a174f042-f7e9-4d2b-be68-21ea20e26679,Janie,container,bucket,"That's easy, cause there was a lid on top. Hey that's all!",NA,alternative_solution,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,container,bucket,"Oh! This is how could that be. [Do you need to hear it again?] I heard it. [Okay, so how could that be?] Different. [What do you think?] Somehow he dropped his hand on the cover he was standing on and somehow there was no water spilled. [Yeah, how?] His hand was like this close. It was like this *hand gestures*",NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,container,potato,He said how can this be? [What do you think?] I don't have an answer. [Can you guess?] No I can't.,NA,incorrect_noresponse,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,container,cup,It was flying.,NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Janie,gender,firefighter,Oh. [Do you need to hear it again?] Yeah. So they're showing pizza and one is older and one is different so it's smaller.,NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Janie,gender,basketball,He missed the ball.,NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Janie,gender,teacher,"[Give an answer first even if you have to guess, even if it's your best guess.] None of his sisters grow up.",NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,viewing,cow,"I don't have an answer. [Do you want to hear it again?] No, because I just don't have an answer.",NA,incorrect_noresponse,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,viewing,keys,Sometimes you can see something when it's pitch black outside.,NA,incorrect_response,NA
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,Julio,viewing,bedroom,Because he was sleepy.,NA,incorrect_response,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,container,bucket,"[Do you want me to replay it?] Hm-hmm. [Picture of the answer at the end.] I don't know what it's saying. [A very tall man was holding a bucket. Holding a bucket.] *mom demonstrates holding a bucket* [Dropped a carpet, not any water spilled. How could that happen?] I don't know. [Well, you just guess. Your best guess. A very man was  holding a bucket way above his head. It's like a riddle, yeah. And he let go and it dropped, but not a drop of water spilled.] I don't know what. [Okay, tell them. Okay, I don't know. Or tell them an answer. Why did no water spill?'] *sibling speaks* [Why did no water spill?] I don't know. [Any guesses?] No. [Okay, no guess?] No guess. [I don't know.]",NA,incorrect_noresponse,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,container,potato,[Play it again. So listen.] [What's your guess? Just any guess? Why do the three bags weigh more or why does the one bag weigh more than three?] Cause... I don't know. [Any guess.] I don't know. [It's okay. It's just a guess. Any guess is okay.] Oh no. [So no answer?] Yeah.,NA,incorrect_noresponse,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,container,cup,"*sibling whispers* Because nothing was in it. [Okay, should we try?] Yeah.",NA,incorrect_response,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Julio,viewing,cow,"[Do you want me to play it again or do you have a guess?] I want you to play it. [Okay, so listen carefully, okay?] Because... hmm... cause the cow was asleep.",NA,incorrect_response,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Julio,viewing,keys,"[You need to play it again?] Yeah. Cause uh, cause seeing her keys cause it was dark out and it was not it very bright but it was a little bright. [Because it was a little bright?] Yeah.",NA,target_solution,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Julio,viewing,bedroom,"[Say out your answer.] I need to hear it again. [Say your answer.] Cause, um, cause um... because light wasn't wasn't on and so that and then the light on so then so then it turn on by itself.",NA,alternative_solution,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,gender,basketball,"Cause, uh, it, it, uh, it didn't fall anything, but it, 'cause nothing was in it actually. [So, listen again.] *mom inaudible* [How could that be?] Nothing was in this. [Nothing was in it? Okay.]",NA,incorrect_response,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,gender,teacher,"Can you play it one more time? Because it didn't have any sisters, so they want to come because it had no sisters.",NA,incorrect_response,NA
bd0f3a92-6687-4760-b5df-a48a4e8d29d3,Janie,gender,firefighter,Because nobody was hungry!,NA,incorrect_response,NA
c56e2cab-eae9-4e91-8ff1-f32eb68bb9fe,Julio,viewing,bedroom,Hm... Hm... I don't know. [You don't know? Do you want to hear the question again?] Yeah. Yeah... I do not know. [You can guess if you want. Do you have a guess?] No. [You don't have a guess?] No,NA,incorrect_noresponse,NA
c56e2cab-eae9-4e91-8ff1-f32eb68bb9fe,Julio,viewing,cow,"Ah, I have an idea. [What is it?] Maybe because it was daytime in this too. ['Cause it was daytime?] Yeah.",NA,target_solution,NA
c56e2cab-eae9-4e91-8ff1-f32eb68bb9fe,Julio,viewing,keys,Hmm... Maybe it's the same answer. [What's the answer?] Maybe it was still daytime. [It was daytime?] Yeah.,NA,target_solution,NA
