response_uuid,response_video_privacy,response_databrary,gender,languages,child_hashed_id,trial_num,questionAndResponseDuration,parentCode,question_set,question_id,age_months,trial_number,transcriber_id,response_transcript,feedback_transcript,transcriber_comments,trial_exclusion_reason,parentCode_judgedBy,coder_id,response_category
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,1,49.358,no_answer,gender,firefighter,67,2,Janie,[Do you know? How can that be?] *whispers* [We will hear one more time.] I don't know. [You don't know.] *makes crying face* [That's okay.],*no response*,NA,include,parent,Janie,incorrect_noresponse
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,2,27.236,similar,gender,basketball,67,3,Janie,"Cause, the brothers? [Cause the brother scored the points?] No, sister. [The sister scored the points?]",I was right. [I think that was very similar.],NA,include,parent,Janie,target_solution
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,3,24.004,different,container,cup,67,4,Janie,It cause it wasn't in the cup.,Was it right? [You said something different.],NA,include,parent,Julio,incorrect_response
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,4,40.717,different,container,potato,67,5,Janie,[How can that be?] Because... maybe it was just... ten?,*no response*,NA,include,parent,Julio,incorrect_response
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,5,22.143,different,container,bucket,67,6,Janie,Because maybe it's stake it in the cup.,[Hm-hmm.],NA,include,parent,Julio,incorrect_response
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,6,29.785,different,viewing,bedroom,67,7,Janie,Because maybe he walked fast.,[Hm-hmm.],NA,include,parent,Janie,incorrect_response
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,7,40.208,different,viewing,keys,67,8,Janie,"Because maybe she didn't see them and then she was like, ""Oh, there they are.""",It was right.,NA,include,parent,Janie,incorrect_response
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,8,57.207,different,viewing,cow,67,9,Janie,Hmm... Because maybe the driver just stopped and get out and saw the cow.,Oh!,NA,include,parent,Janie,incorrect_response
319c6678-ef00-4b17-8468-a45096afe2fd,private,yes,m,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16a5d3b1-1aa6-432f-9908-88e4696e3274,None,None,f,en es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,0,23.977,different,container,cup,86,1,Janie,It landed on top of the cup so the water couldn't reach it.,*no response*,NA,include,parent,Julio,incorrect_response
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,1,24.697,similar,container,potato,86,2,Janie,"Because one doesn't have potatoes in and out, just paper.",Alright.,NA,include,parent,Julio,target_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,2,42.594,similar,container,bucket,86,3,Janie,No water in it. There is no water.,Alright.,NA,include,parent,Julio,target_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,3,14.692,no_answer,gender,basketball,86,4,Janie,*no response*,*no response*,"Child was looking away from the screen, towards the floor",distracted,NA,NA,NA
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,4,17.998,similar,gender,firefighter,86,5,Janie,The younger one was a sister.,That right. That was the rightest one I got yet!,NA,include,child,Janie,target_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,5,23.619,similar,gender,teacher,86,6,Janie,He was a brother instead and she was a sister.,That's...,NA,include,child,Janie,target_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,6,29.587,similar,viewing,keys,86,7,Janie,Because she had a good night vision and was used to the dark.,Oh.,NA,include,child,Julio,alternative_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,7,29.783,similar,viewing,bedroom,86,8,Janie,Because the sun was still out and he was going for a nap.,Really similar.,NA,include,child,Julio,target_solution
965c8321-1c47-4056-ba57-800346a9e28e,scientific,yes,m,en,FAUNUM,8,30.606,similar,viewing,cow,86,9,Janie,It was still daytime because the moon won't be out and definitely not the streetlight.,Alright Jack.,NA,include,child,Julio,target_solution
0a20c453-81e6-4263-9356-f2054c74197b,private,no,m,en fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,0,40.082,different,viewing,cow,88,1,Janie,[You can throw out loud.] Because of the stars?,*no response*,NA,include,parent,Janie,alternative_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,1,27.074,different,viewing,bedroom,88,2,Janie,His lamp was on.,*sad face* [It's okay. It's not the right or wrong thing. You just say what you think.],NA,include,parent,Janie,incorrect_response
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,2,27.135,similar,viewing,keys,88,3,Janie,It was daytime.,I basically got it.,NA,include,parent,Janie,target_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,3,26.241,no_answer,gender,firefighter,88,4,Janie,"So what do I gonna do? I don't, I don't know.",*stresses*,NA,include,parent,Julio,incorrect_noresponse
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,4,24.444,similar,gender,teacher,88,5,Janie,"Because she's her brother, because it's her brother.","I got it correct, well kind of. Still.",NA,include,parent,Julio,target_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,5,16.477,similar,gender,basketball,88,6,Janie,Because all the girls got points.,[You are crushing it.],NA,include,parent,Julio,target_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,6,40.944,similar,container,bucket,88,7,Janie,"[You can repeat it, I think you gotta hit right here.] Because there wasn't water in it.",*no response*,NA,include,parent,Janie,target_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,7,20.346,similar,container,potato,88,8,Janie,Cause Tom's three bags have nothing in them,My last one! Whoo!,NA,include,parent,Janie,target_solution
fc19eeee-e074-40f3-9c6f-c450f59b13eb,public,yes,m,en,ALZNE5,8,20.759,similar,container,cup,88,9,Janie,Cause it didn't touch the milk or whatever or juice or whatever it was,*looks away and back at the screen*,NA,include,unclear,Janie,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,0,89.598,different,container,bucket,80,1,Janie,"Oh! This is how could that be. [Do you need to hear it again?] I heard it. [Okay, so how could that be?] Different. [What do you think?] Somehow he dropped his hand on the cover he was standing on and somehow there was no water spilled. [Yeah, how?] His hand was like this close. It was like this *hand gestures*",*no response*,NA,include,parent,Julio,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,1,53.058,no_answer,container,potato,80,2,Janie,He said how can this be? [What do you think?] I don't have an answer. [Can you guess?] No I can't.,*no response*,NA,include,parent,Julio,incorrect_noresponse
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,2,20.229,different,container,cup,80,3,Janie,It was flying.,"Sometimes water can push things up, so we want to try that as well.",NA,include,parent,Julio,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,3,53.671,different,gender,firefighter,80,4,Janie,Oh. [Do you need to hear it again?] Yeah. So they're showing pizza and one is older and one is different so it's smaller.,*no response*,NA,include,parent,Janie,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,4,19.871,different,gender,basketball,80,5,Janie,He missed the ball.,Ah.,NA,include,parent,Janie,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,5,34.472,different,gender,teacher,80,6,Janie,"[Give an answer first even if you have to guess, even if it's your best guess.] None of his sisters grow up.",*no response*,NA,include,parent,Janie,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,6,45.78,no_answer,viewing,cow,80,7,Janie,"I don't have an answer. [Do you want to hear it again?] No, because I just don't have an answer.",*no response*,NA,include,parent,Julio,incorrect_noresponse
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,7,32.971,different,viewing,keys,80,8,Janie,Sometimes you can see something when it's pitch black outside.,Oh.,NA,include,parent,Julio,incorrect_response
b4ad6d30-e5c9-4bce-bc37-a62e6f6a182f,scientific,no,m,NA,EBJd65,8,30.332,different,viewing,bedroom,80,9,Janie,Because he was sleepy.,*no response*,NA,include,parent,Julio,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,0,23.235,no_answer,container,cup,53,1,Janie,Ra. [Hmm.],*no response*,NA,skipped trial,NA,NA,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,1,19.158,no_answer,container,potato,53,2,Janie,Right. [No no no],*no response*,NA,skipped trial,NA,NA,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,2,77.649,different,container,bucket,53,3,Janie,"Right. [It's not, they're not asking you right. They're asking you to think of how can that be. Listen.] [Do you know how that could be? Do you have any guesses?] *inaudible* [No, they're not asking a yes or no question. They're asking how could it be? How could the, what they just said how could that have happened?] I think I know. *whispers* [Okay, you want] Careful. [Carefully, okay.]",*no response*,NA,include,parent,Janie,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,3,76.928,different,viewing,cow,53,4,Janie,"Eat or serve. Or see. [Hmm?] See us in. *unclear* Eat? [No, how can the driver see the cow?] *sister: if every light is off* *child whispers, eyes* [With his eyes? Okay.] With his eyes.",[It was daytime.],NA,include,parent,Julio,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,4,30.69,different,viewing,keys,53,5,Janie,In the darkness. [Okay.],[Hm-mm.],NA,include,parent,Julio,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,5,30.954,similar,viewing,bedroom,53,6,Janie,*whispers* [He got into bed fast?],[Nice.],NA,include,parent,Julio,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,6,19.657,different,gender,firefighter,53,7,Janie,"*whispers, wrong* [Wrong? Okay.]",[Hmm.] He told us a lie. He told us a lie.,NA,include,parent,Janie,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,7,28.184,different,gender,teacher,53,8,Janie,"*whispers, right* [Right? Okay.]","[Interesting.] She was a boy. I thought they were twins, that's why.",NA,include,parent,Janie,incorrect_response
7d83398d-cafb-4379-8986-b20d8c9c1b8b,private,no,f,en,DWZFUW,8,21.355,no_answer,gender,basketball,53,9,Janie,"*whispers, middle* [In the middle?]",Yep.,NA,include,parent,Janie,incorrect_response
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,0,86.601,different,gender,teacher,55,1,Janie,"Uh, I just want to hear it again. [Okay, we can hear it again.] Um... I.. I don't know. [It's okay to guess, they said.] So I'm trying to just press that button. [Well, they want you to just take a guess. Anything you think. Why?] I think the artist is lying. It really is the artist, but it just doesn't want to be noticed that it is really an artist.[Thanks for telling me more. Is that all?]",*no response*,NA,include,parent,Janie,alternative_solution
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,1,126.751,no_answer,gender,firefighter,55,2,Janie,"I don't know. [That's okay. It's okay to take a guess.] What, Lydia? [You can't, she can't, Lydia. If you're gonna say anything, you need to move out of the room, okay? Timothy, it's not gonna, they want to hear what Timothy thinks. Do you want to hear the story again?] Yes. I guess one of them is... I don't really know it. [Can you finish your first... you were going to say something? Can you tell me more?] I just don't know. [They said that's okay to guess.] I don't really know. [How about listen to it? You want one more time to listen to it?] No. Okay. Fine. I can click it. Just really really really really don't know. [Okay, and you don't have any guess?] Yeah. [How could this be? Here focus, okay look over here. You don't have any ideas? How could this be?] Yeah I don't know how it could be. [Okay.]","Ohh. [Okay, these are riddles, okay?] So do you know? [No, riddles. You need these. Just, let's listen, okay?]",NA,include,parent,Janie,incorrect_noresponse
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,2,75.062,similar,gender,basketball,55,3,Janie,"I guess that all the boys on her team or his team just, I think they're talking about the other team and just the other team. Okay so just the other team. Okay. [Can you tell me more? Do you want to hear the question again?] Fine. I guess there's only one girl and the rest of them were boys, and she was older than all. So she scored more goals than them. Okay? [Are you done?] Uh-huh.",Uh-huh. Okay.,NA,include,parent,Janie,incorrect_response
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,3,37.209,different,viewing,keys,55,4,Janie,"I guess the keys have light! Okay? I'm ready! [Yeah, that's your answer?]",Wnat she ate dinner as a breakfast? Ha ha ha silly.,NA,include,parent,Julio,alternative_solution
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,4,45.012,similar,viewing,cow,55,5,Janie,I don't know. [Do you wanna try to take a guess? How could the driver see the cow?] Maybe because it was morning. [Do you want to say anymore?] No. [Okay.],Ha ha. I was right!,NA,include,parent,Julio,target_solution
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,5,67.94,different,viewing,bedroom,55,6,Janie,"I guess 'cause it's an automatic light switch. It turns off when people aren't in the bed immediately. [Is there anything else you want to say?] So I think there's this level above and the bed is on something and when the weight comes in, then it presses that thing and then pushes that thing down, causing the light switch to stay down overnight. Nice guess huh? [Yeah, that's a great guess.]",Ehhhh. Uh-huh.,NA,include,parent,Julio,alternative_solution
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,6,27.294,different,container,potato,55,7,Janie,Maybe because the bag has more tomatoes.,"Ehhhh. Uh-huh. They said three were inside. [Well next time we can listen to the story again. I think they said that someone else had three bags the same size. They didn't tell you what was inside them. Barney had one bag full of potatoes. Next time we'll listen to the story again if you need, okay? Can I hear the story again? No, or the riddle I mean?] No.",NA,include,parent,Janie,alternative_solution
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,7,27.887,different,container,cup,55,8,Janie,Maybe because it had plastic wrap. [You done?] Yeah.,Oh just cereal!,NA,include,parent,Janie,incorrect_response
a174f042-f7e9-4d2b-be68-21ea20e26679,scientific,no,m,en,YMPKMF,8,27.791,different,container,bucket,55,9,Janie,"That's easy, cause there was a lid on top. Hey that's all!",Uh-oh. hahahahaha.,NA,include,parent,Janie,alternative_solution
d33de67f-6843-4cbb-b26a-4444489eaf45,private,no,f,en,4F23SB,0,40.807,no_answer,gender,basketball,57,1,Janie,"[How could that be? Listen to it again. Okay, listen to it and then you gotta responsd. Okay?] *looks at mom* [Answer. How do they win? You don't know? It's okay.]","Mama, how do we do it? [That's okay. So there are all girls on the team. You need to listen.]",NA,include,parent,Janie,incorrect_noresponse
d33de67f-6843-4cbb-b26a-4444489eaf45,private,no,f,en,4F23SB,1,17.926,similar,gender,firefighter,57,2,Janie,"The sister, the sister. [It's a sister?]",[You did it!] *smiles and giggles*,NA,include,parent,Janie,target_solution
d33de67f-6843-4cbb-b26a-4444489eaf45,private,no,f,en,4F23SB,2,19.117,similar,gender,teacher,57,3,Janie,Brother. [Brother?],"*high-fives, giggles, and claps* [You are so smart.]",NA,include,parent,Janie,target_solution
d33de67f-6843-4cbb-b26a-4444489eaf45,private,no,f,en,4F23SB,3,18.895,different,container,bucket,57,4,Janie,It didn't spill it. [He didn't spill it?],*looks at mom* [That's okay. You didn't get this one. It's okay. Let's try the next one. Good job.],NA,include,parent,Julio,incorrect_response
d33de67f-6843-4cbb-b26a-4444489eaf45,private,no,f,en,4F23SB,4,16.601,different,container,cup,57,5,Janie,It didn't land in there!,"[You were close, very good! That's very good!]",NA,include,parent,Julio,incorrect_response
