child_hashed_id,transcriber_id,video_duration,trial_num,question_set,question_id,riddle_start_time,riddle_stop_time,response_start_time,response_transcript,feedback_start_time,feedback_stop_time,feedback_transcript,trial_exclusion_reason,who_judged_response_similarity_during_feedback?,transcriber_comments,child_gender,age_months,child__language_list,response_category,parentCode
3UFBBQ,Janie,09:58,4,viewing,cow,04:23,04:48,04:57,I have no idea.,05:00,05:14,*no response*,include,parent,NA,m,83,en,incorrect_noresponse,no_answer
3UFBBQ,Janie,09:58,5,viewing,keys,05:26,05:50,06:02,There is no response.,06:04,06:14,*no response*,include,parent,NA,m,83,en,incorrect_noresponse,no_answer
3UFBBQ,Janie,09:58,6,viewing,bedroom,06:26,06:50,07:00,"The windows were open , and there were still light outside.",07:07,07:27,*no response*,include,parent,NA,m,83,en,target_solution,similar
3UFBBQ,Janie,09:58,7,gender,teacher,07:39,07:56,08:06,I have no idea.,08:09,08:17,*no response*,include,parent,NA,m,83,en,incorrect_noresponse,no_answer
3UFBBQ,Janie,09:58,8,gender,basketball,08:31,08:43,08:52,There were no boys on the team. [What's on the team instead?] Girls.,09:02,09:13,*no response*,include,parent,NA,m,83,en,target_solution,similar
3UFBBQ,Janie,09:58,9,gender,firefighter,09:27,09:41,09:43,They are brother and sister.,09:47,09:58,*no response*,include,parent,NA,m,83,en,target_solution,similar
WWR64C,Janie,10:28,1,gender,firefighter,00:39,00:52,00:56,"Um, how could that be? Um... they are cousins?",08:34,08:41,Oh.,include,parent,NA,m,91,en so,incorrect_response,different
WWR64C,Janie,10:28,2,gender,teacher,01:48,02:05,02:09,Ahahahahaha. Teacher's a bully.,02:16,02:25,Ma-wha.,include,parent,NA,m,91,en so,incorrect_response,similar
WWR64C,Janie,10:28,3,gender,basketball,02:37,02:49,02:53,Hm. I do not know. [Do you want to guess? Or do you want me to play it again?] I do not know.,03:21,03:34,Ah.,include,parent,NA,m,91,en so,incorrect_noresponse,no_answer
WWR64C,Janie,10:28,4,viewing,cow,03:43,04:08,04:13,Hmm. Um. He heard the cow snoring.,04:42,04:54,*laughs*,include,parent,NA,m,91,en so,incorrect_response,different
WWR64C,Janie,10:28,5,viewing,keys,05:05,05:29,05:35,"Umm. They were shiny, I guess. [That's your answer?]",05:53,06:03,*laughs*,include,parent,NA,m,91,en so,alternative_solution,different
WWR64C,Janie,10:28,6,viewing,bedroom,06:11,06:35,06:39,Hmm. Aw. His sibling turned it off for him - if he has one.,06:57,07:10,"Oh, wow.",include,parent,NA,m,91,en so,incorrect_response,different
WWR64C,Janie,10:28,7,container,bucket,07:20,07:35,07:38,Hmm. 'Cause the water soaked up in the carpet.,08:09,08:21,Oh.,include,parent,NA,m,91,en so,incorrect_response,different
WWR64C,Janie,10:28,8,container,cup,08:34,08:48,08:53,Umm. I do not know.,09:05,09:18,*no response*,include,parent,NA,m,91,en so,incorrect_noresponse,no_answer
WWR64C,Janie,10:28,9,container,potato,09:35,09:50,10:00,"He has more like, he has heavier stuff inside the bag [Who has heavier stuff inside the bag?] Um the one with one I forget his name [Barney this one with one.] Barney. [He has heavier stuff inside his bag?] Uh -huh.",10:15,10:28,Hmm. yeah.,include,parent,NA,m,91,en so,alternative_solution,similar
DWZFUW,Janie,10:18,3,container,bucket,"02:36, 02:59","02:51, 03:14",02:52,"Right. [It's not, they're not asking you right. They're asking you to think of how can that be. Listen.] [Do you know how that could be? Do you have any guesses?] *inaudible* [No, they're not asking a yes or no question. They're asking how could it be? How could the, what they just said how could that have happened?] I think I know. *whispers* [Okay, you want] Careful. [Carefully, okay.]",03:54,04:05,*no response*,include,parent,NA,f,53,en,incorrect_response,different
DWZFUW,Janie,10:18,4,viewing,cow,"04:24, 05:00","04:50, 05:25",04:52,"Eat or serve. Or see. [Hmm?] See us in. *unclear* Eat? [No, how can the driver see the cow?] *sister: if every light is off* *child whispers, eyes* [With his eyes? Okay.] With his eyes.",05:41,05:54,[It was daytime.],include,parent,NA,f,53,en,incorrect_response,different
DWZFUW,Janie,10:18,5,viewing,keys,06:08,06:32,06:33,In the darkness. [Okay.],06:38,06:48,[Hm-mm.],include,parent,NA,f,53,en,incorrect_response,different
DWZFUW,Janie,10:18,6,viewing,bedroom,06:58,07:22,07:24,*whispers* [He got into bed fast?],07:29,07:42,[Nice.],include,parent,NA,f,53,en,incorrect_response,similar
DWZFUW,Janie,10:18,7,gender,firefighter,07:54,08:07,08:08,"*whispers, wrong* [Wrong? Okay.]",08:16,08:29,[Hmm.] He told us a lie. He told us a lie.,include,parent,NA,f,53,en,incorrect_response,different
DWZFUW,Janie,10:18,8,gender,teacher,08:43,09:00,09:02,"*whispers, right* [Right? Okay.]",09:11,09:27,"[Interesting.] She was a boy. I thought they were twins, that's why.",include,parent,NA,f,53,en,incorrect_response,different
DWZFUW,Janie,10:18,9,gender,basketball,09:44,09:56,10:02,"*whispers, middle* [In the middle?]",10:06,10:18,Yep.,include,parent,NA,f,53,en,incorrect_response,no_answer
AcYVG4,Janie,11:58,1,viewing,cow,00:40,01:05,01:07,Because it was morning. Because it was morning.,01:18,01:36,"[That's right, good job. Well done, good answer. Okay, I'm gonna say good answer after every time you answer.] Mh-hmm!",include,parent,NA,m,69,en fr,target_solution,similar
AcYVG4,Janie,11:58,2,viewing,keys,01:54,02:18,02:20,"Because, uh, it was morning, again. It was morning.",02:31,02:48,*no response*,include,parent,NA,m,69,en fr,target_solution,similar
AcYVG4,Janie,11:58,3,viewing,bedroom,03:03,03:27,03:27,Because it was morning!,03:32,03:46,I'm doing good!,include,parent,NA,m,69,en fr,target_solution,similar
AcYVG4,Janie,11:58,4,container,bucket,"03:55, 04:39","04:11, 04:55",04:13,Maybe because it fell on the mop and then the bucke broke and the one like that? Next. Next. [So what's your answer?] So the bucket went boom by the end in this water. [We're going to listen to it again.] Maybe because there was not much water in it. [That's your answer?],05:07,05:19,*no response*,include,parent,NA,m,69,en fr,target_solution,similar
AcYVG4,Janie,11:58,5,container,cup,"05:33, 06:10","05:47, 06:24",05:48,"Maybe because hmm maybe it landed beside the ball, maybe it landed beside the ball. [Do you need to listen to it again?] No. [I think you do.] Maybe because it landed right in. Maybe it slowly went down and then hit somewhere else.",06:43,07:03,[Did you hear that?] Yes! [Were you paying attention?],include,parent,NA,m,69,en fr,incorrect_response,different
AcYVG4,Janie,11:58,6,container,potato,07:14,07:29,07:30,Because there was more potatoes in it!,07:37,07:48,*no response*,include,parent,NA,m,69,en fr,incorrect_response,similar
AcYVG4,Janie,11:58,7,gender,teacher,07:59,08:16,08:17,Because it might not remember the teacher.,08:29,08:43,[That makes sense?] Yeah.,include,parent,NA,m,69,en fr,alternative_solution,different
AcYVG4,Janie,11:58,8,gender,firefighter,"08:58, 09:50","09:12, 10:04",09:12,"Maybe because they were apart for a long time. Nah no. Maybe because un let me see. It didn't get any of the food that they were eating. [Do you need to listen to the riddle again?] Nope. [I think we're losing focus here. Yeah, you have that but I need your focus. Listen to the question.] Maybe because they were from a different family of firefighters.",10:17,10:34,Similar. [Does that make sense?],include,parent,NA,m,69,en fr,incorrect_response,different
AcYVG4,Janie,11:58,9,gender,basketball,11:01,11:13,11:17,"*looks at mom, whispers 'What you say?* [I'm not saying anything. I'm not allowed to say anything.] Because maybe he didn't remember! I'm going with that.",11:35,11:59,[Do you understand that?] Yes. Similar. This one. [You didn't say something similar?] No. Different.,include,parent,NA,m,69,en fr,incorrect_response,different
2WAYCJ,Janie,22:43,1,viewing,cow,"00:39, 01:30","01:04, 01:56",01:07,"[Say it out loud what you think.] *child whispers* [I can't help you so you can just guess or if you'd like you want to replay it to listen to it again. To hear all the clues. Or are you ready to talk?] I... [Do you understand? So they could see the cow because it gave you some clues. The moon is not out, the street lights are not on, the cars lights are not on. So that gives you a clue that, oh, day time. That's how the driver saw the cow. Do you understand now? Do you understand? I need to hear you. Do you understand?] Yea. [So what is the answer? What was the answer? What was the answer?] There was day time. [Yeah. Okay. So let's try to think more critically with the next one.]",03:46,04:32,*no response*,include,parent,NA,m,73,en,target_solution,no_answer
2WAYCJ,Janie,22:43,2,viewing,bedroom,"04:49, 05:25","05:13, 05:49",05:16,"*looks at mom* [Don't look at me honey, you want to replay it one more time? Like try to imagine what you're seeing.] *shakes head* [You don't know? You can't think of why the why he got into bed before the room turned dark?] [Okay.]",06:03,06:38,"[Do you understand? It's similar to the cow Leo. He turned off the light in his room. But he was still able to walk to bed and it was okay because it was light outside. Okay, so now do you understand? Do you understand?] *nods* [Okay, because it was similar to the previous one, but okay.]",include,parent,NA,m,73,en,incorrect_noresponse,no_answer
2WAYCJ,Janie,22:43,3,viewing,keys,"06:51, 07:52, 08:49","07:15, 08:16, 09:13",07:17,"*looks at mom* [Speak out loud. Come on. It's okay if you're not sure just say what you think it's a guess.] Not sure. [no, no, no, no, Leo, no, you started telling me, please say, why could she see, how could she see the keys and not have trouble picking them back up?] *squints at mom* *mom laughs* [Leo, you started, okay, let's, okay, I will replay.] *whispers to mom* [okay, but what do you think? What do you think? What were some clues that you heard? I Can't help you. All right. All I can do is replay the story for you.] *whispers to mom* [What?] [Okay, you know what I'm gonna play it one more time.] *looks at mom* [How could she see them, Leo? You don't know. You have no idea. And the last two stories didn't help you. Okay, cool.]",09:26,10:02,"[*mom smirks* Okay. Leo, it's the same story as the previous two. You heard that the moon wasn't out yet and the lights weren't on, but she was able to find them. So the answer is she could find them because the sun was out. Do you understand? But it's the same story as the previous one. Did you understand those?] *starts blankly*",include,parent,NA,m,73,en,incorrect_response,no_answer
2WAYCJ,Janie,22:43,4,container,bucket,"10:12, 10:38","10:28, 10:53",10:31,"[Okay. So, do you need to hear the story again? Okay. So, the first three were out.] [How can that be? Take a guess. Take a guess honey. It's holding a bucket and it fell but not a single drop of water spilled How could that be? Or there wasn't any water on the carpet? I can't remember what it said. How is there no water on the rug or carpet?] *whispers, I don't know* [You have no idea. Okay. So so far, you have no idea about any of these. Okay.]",11:37,12:06,"[Okay, tell me the answer how come no water spilled?] Because there was no water inside. [What okay, yeah, yeah, because you know the bucket, the story said he was holding a bucket, right? Did it say there was a bucket what?] *mom points at screen*",include,parent,NA,m,73,en,incorrect_noresponse,no_answer
2WAYCJ,Janie,22:43,5,container,potato,"12:27, 12:48","12:41, 13:03",12:43,[Let's hear it again. You wanna hear it again. Yeah.] *whispers* Doesn't have anything in it. [Okay say it out loud. Say it out loud honey.] Hmm. Because one bag doesn't have anything in it. His three bags don't have anything.,13:24,13:37,"[That's what you said, yeah. You said something similar.]",include,parent,NA,m,73,en,target_solution,similar
2WAYCJ,Janie,22:43,6,container,cup,"13:47, 14:08, 14:45","14:01, 14:22, 14:59",14:05,"*whispers* I wanna hear it again. [Do you want to hear it again? Okay. You can speak out loud.] *looks at mom* [Can you think of some ideas?] *shakes head* [Do you want to hear it again or no? More more time, okay.] *looks at mom* [Not sure but do you have you know, even if it's wrong do you want to guess something? Do you want to guess something? No, so what's your answer?] I don't know. [Your answer is I don't know, okay.]",15:20,15:47,[Hmm. So it said the sippy cup was full but didn't say that it was full of liquid.],include,parent,NA,m,73,en,incorrect_noresponse,no_answer
2WAYCJ,Janie,22:43,7,gender,teacher,"15:57, 16:24, 16:56","16:15, 16:41, 17:14",16:17,"[That's hard. All right. Do you want to hear it again? Let's hear it again.] *looks at mom* [What do you think? Hmm?] *whispers* [Do you want to play it one more time?] Yeah. [All right.] [Okay, I don't want you to say, ""I don't know, I don't know"" You've been saying that. I want you to speak to me about what you understand and what you don't understand. So what happened? The class goes with their teacher to a museum and what happens? Speak to me honey. Just, it's just me.] *whispers* [Speak to me out loud. Speak to me out loud.] I'm not sure. [You're not sure, you're not sure what happened they went to a museum and what happened. You don't know what happened? Did the kid see someone? Who?] An artist. [What did the teacher say?] That artist is my sister. [And what did the artist say?] I have no sister. [Mm -hmm. How could that be? Think maybe close your eyes. Imagine the scene take a guess.] [You can't guess?] I can't. [Okay, all right, so you don't know.]",18:46,19:30,"[Get it? Because the teacher is a man. So the man said that artist is my sister and then the sister says well I have no sisters because she doesn't. She has a brother. The teacher is a man. Were you thinking that the teacher might be a woman?] Hm-mm. [Wait, do you understand it now?] Mm-hmm. [So why did the artists say I have no sisters?] Because the teacher was a man.",include,parent,NA,m,73,en,incorrect_noresponse,no_answer
2WAYCJ,Janie,22:43,8,gender,firefighter,"19:44, 20:09, 20:36","19:57, 20:23, 20:49",20:01,"[Do you want to guess? You want to hear it again? Okay maybe the stories give you some hints.] *looks at mom* *whispers*[Yes. Yeah, say it.] Because the other one's a woman.",21:02,21:14,*both smile*,include,parent,NA,m,73,en,target_solution,similar
2WAYCJ,Janie,22:43,9,gender,basketball,21:28,21:40,21:47,"*whispers* [Okay, do you want to say that?] Because there's no boys? [Oh yeah, and do you want to say how you said it the first time? What you told me? They're all... say that?] I said that. [Say it out loud!] Because they're all girls.",22:10,22:43,"[Similar. Yeah, because at first you said... What did you say you said they're all girls maybe but then you said boys didn't score I can't remember but it was similar. Could be that they had only girls on the team or that it was a co-ed team but only the girls scored]",include,parent,NA,m,73,en,target_solution,similar
WLHZNG,Janie,10:40,1,container,potato,"00:38, 01:00, 01:27","00:53, 01:14, 01:42",00:55,"[How, what do you think, um] [Why do you think that that's the case, Nolia?] Uhh, I don't understand the question. [Yeah, let's replay the question, okay?] [Why would one bag be heavier than the three bags?] Because maybe the first one is bigger than the other three bags. [But it's the same size.] So maybe she brought a little bit more.",02:11,02:24,*confused face*,include,parent,NA,f,72,en ml,alternative_solution,different
